tokenid,collection_mint_number,asset_token_id,asset_index,token_index
rychy-iikor-uwiaa-aaaaa-cuarg-yaqca-acynw-q,975,n4nmk-jykor-uwiaa-aaaaa-c4chg-yaqca-aaaph-q,975,181101
ri3dt-eikor-uwiaa-aaaaa-cuarg-yaqca-acyxp-a,1600,n5vk7-uykor-uwiaa-aaaaa-c4chg-yaqca-aaaza-a,1600,181726
vtugj-6ikor-uwiaa-aaaaa-cuarg-yaqca-acyh3-q,601,n5w4e-fykor-uwiaa-aaaaa-c4chg-yaqca-aaajm-q,601,180727
ckkhh-wikor-uwiaa-aaaaa-cuarg-yaqca-acyaj-q,117,n6b4y-5qkor-uwiaa-aaaaa-c4chg-yaqca-aaab2-q,117,180243
ckjr4-hikor-uwiaa-aaaaa-cuarg-yaqca-acyqf-a,1132,n6ckd-mqkor-uwiaa-aaaaa-c4chg-yaqca-aaarw-a,1132,181258
cwhlb-4akor-uwiaa-aaaaa-cuarg-yaqca-acyga-q,483,n72mw-rqkor-uwiaa-aaaaa-c4chg-yaqca-aaahr-q,483,180609
cwe52-nakor-uwiaa-aaaaa-cuarg-yaqca-acywm-a,1530,n7z2n-aqkor-uwiaa-aaaaa-c4chg-yaqca-aaax5-a,1530,181656
uvpcr-uqkor-uwiaa-aaaaa-cuarg-yaqca-acyh5-q,605,naaam-dqkor-uwiaa-aaaaa-c4chg-yaqca-aaajo-q,605,180731
uvmuk-fqkor-uwiaa-aaaaa-cuarg-yaqca-acyxr-a,1604,nadwx-sqkor-uwiaa-aaaaa-c4chg-yaqca-aaazc-a,1604,181730
rfu3q-oakor-uwiaa-aaaaa-cuarg-yaqca-acynu-q,971,nb3qc-pqkor-uwiaa-aaaaa-c4chg-yaqca-aaapf-q,971,181097
clrxj-2ikor-uwiaa-aaaaa-cuarg-yaqca-acygc-q,487,ncmq6-xykor-uwiaa-aaaaa-c4chg-yaqca-aaaht-q,487,180613
clsbs-likor-uwiaa-aaaaa-cuarg-yaqca-acywo-a,1534,ncpgf-gykor-uwiaa-aaaaa-c4chg-yaqca-aaax7-a,1534,181660
dmsve-nqkor-uwiaa-aaaaa-cuarg-yaqca-acyqd-a,1128,nduwl-kykor-uwiaa-aaaaa-c4chg-yaqca-aaaru-a,1128,181254
a2ks7-fqkor-uwiaa-aaaaa-cuarg-yaqca-acyah-q,113,ndxaq-3ykor-uwiaa-aaaaa-c4chg-yaqca-aaaby-q,113,180239
iji3r-cikor-uwiaa-aaaaa-cuarg-yaqca-acx7h-a,48,ne2xs-2ikor-uwiaa-aaaaa-c4chg-yaqca-aaaay-a,48,180174
xadtn-vykor-uwiaa-aaaaa-cuarg-yaqca-acypd-q,1065,nezbj-likor-uwiaa-aaaaa-c4chg-yaqca-aaaqu-q,1065,181191
72ain-tykor-uwiaa-aaaaa-cuarg-yaqca-acyfc-a,422,nfbh4-wikor-uwiaa-aaaaa-c4chg-yaqca-aaagt-a,422,180548
72d6w-cykor-uwiaa-aaaaa-cuarg-yaqca-acyvo-q,1471,nfcrh-hikor-uwiaa-aaaaa-c4chg-yaqca-aaaw7-q,1471,181597
rczms-pqkor-uwiaa-aaaaa-cuarg-yaqca-acymu-a,906,ngwha-oakor-uwiaa-aaaaa-c4chg-yaqca-aaaof-a,906,181032
uscvt-vakor-uwiaa-aaaaa-cuarg-yaqca-acyg5-a,540,nhnxo-cakor-uwiaa-aaaaa-c4chg-yaqca-aaaio-a,540,180666
usbdi-eakor-uwiaa-aaaaa-cuarg-yaqca-acywr-q,1541,nhobv-takor-uwiaa-aaaaa-c4chg-yaqca-aaayc-q,1541,181667
touvm-wakor-uwiaa-aaaaa-cuarg-yaqca-acykt-a,776,ninje-nakor-uwiaa-aaaaa-c4chg-yaqca-aaame-a,776,180902
rn2ed-rqkor-uwiaa-aaaaa-cuarg-yaqca-acyys-q,1671,njvpr-qakor-uwiaa-aaaaa-c4chg-yaqca-aaa2d-q,1671,181797
rnzsy-aqkor-uwiaa-aaaaa-cuarg-yaqca-acyi6-a,670,njwzk-bakor-uwiaa-aaaaa-c4chg-yaqca-aaakp-a,670,180796
7vawh-4ykor-uwiaa-aaaaa-cuarg-yaqca-acybi-a,178,nkbzw-zikor-uwiaa-aaaaa-c4chg-yaqca-aaacz-a,178,180304
7vda4-nykor-uwiaa-aaaaa-cuarg-yaqca-acyre-q,1195,nkcpn-iikor-uwiaa-aaaaa-c4chg-yaqca-aaasv-q,1195,181321
4najd-gykor-uwiaa-aaaaa-cuarg-yaqca-acydb-a,292,nl2jy-vikor-uwiaa-aaaaa-c4chg-yaqca-aaaes-a,292,180418
4nd7y-xykor-uwiaa-aaaaa-cuarg-yaqca-acytn-q,1341,nlz7d-eikor-uwiaa-aaaaa-c4chg-yaqca-aaau6-q,1341,181467
cy7t6-oakor-uwiaa-aaaaa-cuarg-yaqca-acyun-a,1404,nmuib-fykor-uwiaa-aaaaa-c4chg-yaqca-aaav6-a,1404,181530
cy4ff-7akor-uwiaa-aaaaa-cuarg-yaqca-acyeb-q,357,nmx62-uykor-uwiaa-aaaaa-c4chg-yaqca-aaafs-q,357,180483
cerjd-vikor-uwiaa-aaaaa-cuarg-yaqca-acyci-q,243,nnmou-yykor-uwiaa-aaaaa-c4chg-yaqca-aaadz-q,243,180369
ces7y-eikor-uwiaa-aaaaa-cuarg-yaqca-acyse-a,1258,nnpyp-jykor-uwiaa-aaaaa-c4chg-yaqca-aaatv-a,1258,181384
rkuf2-bakor-uwiaa-aaaaa-cuarg-yaqca-acyj6-q,735,no3oi-aqkor-uwiaa-aaaaa-c4chg-yaqca-aaalp-q,735,180861
rkxtb-qakor-uwiaa-aaaaa-cuarg-yaqca-acyzs-a,1734,noyyt-rqkor-uwiaa-aaaaa-c4chg-yaqca-aaa3d-a,1734,181860
tjzco-xqkor-uwiaa-aaaaa-cuarg-yaqca-acylt-q,841,npa6g-mqkor-uwiaa-aaaaa-c4chg-yaqca-aaane-q,841,180967
czhvl-takor-uwiaa-aaaaa-cuarg-yaqca-acyck-q,247,nq2s4-6qkor-uwiaa-aaaaa-c4chg-yaqca-aaad3-q,247,180373
czedq-cakor-uwiaa-aaaaa-cuarg-yaqca-acysg-a,1262,nqzeh-pqkor-uwiaa-aaaaa-c4chg-yaqca-aaatx-a,1262,181388
xmun3-cqkor-uwiaa-aaaaa-cuarg-yaqca-acyd7-q,353,nrbcs-sqkor-uwiaa-aaaaa-c4chg-yaqca-aaafq-q,353,180479
d6exg-eykor-uwiaa-aaaaa-cuarg-yaqca-acyul-a,1400,nrcuj-dqkor-uwiaa-aaaaa-c4chg-yaqca-aaav4-a,1400,181526
spcgw-5ikor-uwiaa-aaaaa-cuarg-yaqca-acylv-q,845,nswco-kykor-uwiaa-aaaaa-c4chg-yaqca-aaang-q,845,180971
rxczs-hikor-uwiaa-aaaaa-cuarg-yaqca-acyj4-q,731,ntnsa-gykor-uwiaa-aaaaa-c4chg-yaqca-aaaln-q,731,180857
rxbpj-wikor-uwiaa-aaaaa-cuarg-yaqca-acyzq-a,1730,ntoe3-xykor-uwiaa-aaaaa-c4chg-yaqca-aaa3b-a,1730,181856
rqpoq-gykor-uwiaa-aaaaa-cuarg-yaqca-acyi4-a,666,nuafc-hikor-uwiaa-aaaaa-c4chg-yaqca-aaakn-a,666,180792
rqmyl-xykor-uwiaa-aaaaa-cuarg-yaqca-acyyq-q,1667,nudtz-wikor-uwiaa-aaaaa-c4chg-yaqca-aaa2b-q,1667,181793
sipru-4ykor-uwiaa-aaaaa-cuarg-yaqca-acykv-a,780,nv3vm-likor-uwiaa-aaaaa-c4chg-yaqca-aaamg-a,780,180906
xlz2z-dakor-uwiaa-aaaaa-cuarg-yaqca-acyc7-a,288,nwmvq-takor-uwiaa-aaaaa-c4chg-yaqca-aaaeq-a,288,180414
5ly3a-5akor-uwiaa-aaaaa-cuarg-yaqca-acytl-q,1337,nwpdl-cakor-uwiaa-aaaaa-c4chg-yaqca-aaau4-q,1337,181463
7iv4u-lqkor-uwiaa-aaaaa-cuarg-yaqca-acyrg-q,1199,nxutf-oakor-uwiaa-aaaaa-c4chg-yaqca-aaasx-q,1199,181325
7iwkp-2qkor-uwiaa-aaaaa-cuarg-yaqca-acybk-a,182,nxxf6-7akor-uwiaa-aaaaa-c4chg-yaqca-aaac3-a,182,180308
7hvc6-eqkor-uwiaa-aaaaa-cuarg-yaqca-acyvm-q,1467,nyunp-bakor-uwiaa-aaaaa-c4chg-yaqca-aaaw5-q,1467,181593
7hwuf-vqkor-uwiaa-aaaaa-cuarg-yaqca-acyfa-a,418,nyx3u-qakor-uwiaa-aaaaa-c4chg-yaqca-aaagr-a,418,180544
kzioj-rqkor-uwiaa-aaaaa-cuarg-yaqca-acx7j-a,52,nzml2-4akor-uwiaa-aaaaa-c4chg-yaqca-aaaa2-a,52,180178
wgyxv-7akor-uwiaa-aaaaa-cuarg-yaqca-acypf-q,1069,nzp5b-nakor-uwiaa-aaaaa-c4chg-yaqca-aaaqw-q,1069,181195
bohuf-gakor-uwiaa-aaaaa-cuarg-yaqca-acyej-q,373,o2mp2-nykor-uwiaa-aaaaa-c4chg-yaqca-aaaf2-q,373,180499
boec6-xakor-uwiaa-aaaaa-cuarg-yaqca-acyuf-a,1388,o2pzb-4ykor-uwiaa-aaaaa-c4chg-yaqca-aaavw-a,1388,181514
bsjoy-5ikor-uwiaa-aaaaa-cuarg-yaqca-acysm-a,1274,o3ujp-qykor-uwiaa-aaaaa-c4chg-yaqca-aaat5-a,1274,181400
bskyd-mikor-uwiaa-aaaaa-cuarg-yaqca-acyca-q,227,o3x7u-bykor-uwiaa-aaaaa-c4chg-yaqca-aaadr-q,227,180353
4d3hh-fykor-uwiaa-aaaaa-cuarg-yaqca-acyba-a,162,o42iw-aikor-uwiaa-aaaaa-c4chg-yaqca-aaacr-a,162,180288
4dyr4-uykor-uwiaa-aaaaa-cuarg-yaqca-acyrm-q,1211,o4z6n-rikor-uwiaa-aaaaa-c4chg-yaqca-aaas5-q,1211,181337
733yd-7ykor-uwiaa-aaaaa-cuarg-yaqca-acydj-a,308,o5byy-mikor-uwiaa-aaaaa-c4chg-yaqca-aaae2-a,308,180434
73yoy-oykor-uwiaa-aaaaa-cuarg-yaqca-acytf-q,1325,o5cod-5ikor-uwiaa-aaaaa-c4chg-yaqca-aaauw-q,1325,181451
qypem-pakor-uwiaa-aaaaa-cuarg-yaqca-acyk3-a,792,o6wye-uakor-uwiaa-aaaaa-c4chg-yaqca-aaamm-a,792,180918
s3cdy-zqkor-uwiaa-aaaaa-cuarg-yaqca-acyiw-a,654,o7nik-yakor-uwiaa-aaaaa-c4chg-yaqca-aaakh-a,654,180780
s3bvd-iqkor-uwiaa-aaaaa-cuarg-yaqca-acyy2-q,1687,o7o6r-jakor-uwiaa-aaaaa-c4chg-yaqca-aaa2l-q,1687,181813
65dka-eakor-uwiaa-aaaaa-cuarg-yaqca-acytd-q,1321,oausl-3akor-uwiaa-aaaaa-c4chg-yaqca-aaauu-q,1321,181447
5l3n3-makor-uwiaa-aaaaa-cuarg-yaqca-acydh-a,304,oaxeq-kakor-uwiaa-aaaaa-c4chg-yaqca-aaaey-a,304,180430
46n3p-dqkor-uwiaa-aaaaa-cuarg-yaqca-acybc-a,166,obmu6-gakor-uwiaa-aaaaa-c4chg-yaqca-aaact-a,166,180292
46onu-sqkor-uwiaa-aaaaa-cuarg-yaqca-acyro-q,1215,obpcf-xakor-uwiaa-aaaaa-c4chg-yaqca-aaas7-q,1215,181341
sgu7q-7ykor-uwiaa-aaaaa-cuarg-yaqca-acyiu-a,650,oc3uc-6ikor-uwiaa-aaaaa-c4chg-yaqca-aaakf-a,650,180776
sgxjl-oykor-uwiaa-aaaaa-cuarg-yaqca-acyyy-q,1683,ocycz-pikor-uwiaa-aaaaa-c4chg-yaqca-aaa2j-q,1683,181809
r6uau-fykor-uwiaa-aaaaa-cuarg-yaqca-acyk5-a,796,odaem-sikor-uwiaa-aaaaa-c4chg-yaqca-aaamo-a,796,180922
rzzxw-eikor-uwiaa-aaaaa-cuarg-yaqca-acyl5-q,861,oento-tykor-uwiaa-aaaaa-c4chg-yaqca-aaano-q,861,180987
sbzis-6ikor-uwiaa-aaaaa-cuarg-yaqca-acyju-q,715,ofwda-7ykor-uwiaa-aaaaa-c4chg-yaqca-aaalf-q,715,180841
bp4el-kakor-uwiaa-aaaaa-cuarg-yaqca-acycc-q,231,ogbd4-hqkor-uwiaa-aaaaa-c4chg-yaqca-aaadt-q,231,180357
bp7sq-3akor-uwiaa-aaaaa-cuarg-yaqca-acyso-a,1278,ogcvh-wqkor-uwiaa-aaaaa-c4chg-yaqca-aaat7-a,1278,181404
d6hb5-vykor-uwiaa-aaaaa-cuarg-yaqca-acyeh-q,369,oh2ts-lqkor-uwiaa-aaaaa-c4chg-yaqca-aaafy-q,369,180495
ai7gg-5ykor-uwiaa-aaaaa-cuarg-yaqca-acyud-a,1384,ohzfj-2qkor-uwiaa-aaaaa-c4chg-yaqca-aaavu-a,1384,181510
b4rwh-pikor-uwiaa-aaaaa-cuarg-yaqca-acyab-q,101,oi2ny-eqkor-uwiaa-aaaaa-c4chg-yaqca-aaabs-q,101,180227
b4sa4-6ikor-uwiaa-aaaaa-cuarg-yaqca-acyqn-a,1148,oiz3d-vqkor-uwiaa-aaaaa-c4chg-yaqca-aaar6-a,1148,181274
ba42b-fakor-uwiaa-aaaaa-cuarg-yaqca-acygi-q,499,ojb5w-iqkor-uwiaa-aaaaa-c4chg-yaqca-aaahz-q,499,180625
ba7m2-uakor-uwiaa-aaaaa-cuarg-yaqca-acywe-a,1514,ojcln-zqkor-uwiaa-aaaaa-c4chg-yaqca-aaaxv-a,1514,181640
sozwy-rikor-uwiaa-aaaaa-cuarg-yaqca-acyn6-q,991,okw5k-qykor-uwiaa-aaaaa-c4chg-yaqca-aaapp-q,991,181117
wfpxj-hikor-uwiaa-aaaaa-cuarg-yaqca-acyht-q,585,olnne-4ykor-uwiaa-aaaaa-c4chg-yaqca-aaaje-q,585,180711
vtxqs-pikor-uwiaa-aaaaa-cuarg-yaqca-acyxx-a,1616,olo37-nykor-uwiaa-aaaaa-c4chg-yaqca-aaazi-a,1616,181742
wccal-gykor-uwiaa-aaaaa-cuarg-yaqca-acygt-a,520,oma2g-5ikor-uwiaa-aaaaa-c4chg-yaqca-aaaie-a,520,180646
vu2hq-oykor-uwiaa-aaaaa-cuarg-yaqca-acywx-q,1553,omdm5-mikor-uwiaa-aaaaa-c4chg-yaqca-aaayi-q,1553,181679
sjub2-qykor-uwiaa-aaaaa-cuarg-yaqca-acym6-a,926,on3ki-rikor-uwiaa-aaaaa-c4chg-yaqca-aaaop-a,926,181052
4rnff-mqkor-uwiaa-aaaaa-cuarg-yaqca-acyfi-a,434,oomku-jakor-uwiaa-aaaaa-c4chg-yaqca-aaagz-a,434,180560
4rot6-5qkor-uwiaa-aaaaa-cuarg-yaqca-acyve-q,1451,oop4p-yakor-uwiaa-aaaaa-c4chg-yaqca-aaawv-q,1451,181577
vqdgv-gakor-uwiaa-aaaaa-cuarg-yaqca-acypn-q,1085,opumb-uakor-uwiaa-aaaaa-c4chg-yaqca-aaaq6-q,1085,181211
jpt7j-iqkor-uwiaa-aaaaa-cuarg-yaqca-acx7b-a,36,opx22-fakor-uwiaa-aaaaa-c4chg-yaqca-aaaas-a,36,180162
suc5s-wqkor-uwiaa-aaaaa-cuarg-yaqca-acym4-a,922,oqnwa-xakor-uwiaa-aaaaa-c4chg-yaqca-aaaon-a,922,181048
xe2si-5akor-uwiaa-aaaaa-cuarg-yaqca-acywz-q,1557,orvqv-kakor-uwiaa-aaaaa-c4chg-yaqca-aaayk-q,1557,181683
xezet-makor-uwiaa-aaaaa-cuarg-yaqca-acygv-a,524,orwgo-3akor-uwiaa-aaaaa-c4chg-yaqca-aaaig-a,524,180650
cjkmt-nikor-uwiaa-aaaaa-cuarg-yaqca-acx67-a,32,osbgs-dikor-uwiaa-aaaaa-c4chg-yaqca-aaaaq-a,32,180158
uwycn-mykor-uwiaa-aaaaa-cuarg-yaqca-acypl-q,1081,oscqj-sikor-uwiaa-aaaaa-c4chg-yaqca-aaaq4-q,1081,181207
4m3zn-kykor-uwiaa-aaaaa-cuarg-yaqca-acyfk-a,438,ot2w4-pikor-uwiaa-aaaaa-c4chg-yaqca-aaag3-a,438,180564
4mypw-3ykor-uwiaa-aaaaa-cuarg-yaqca-acyvg-q,1455,otzah-6ikor-uwiaa-aaaaa-c4chg-yaqca-aaawx-q,1455,181581
b5jqs-sikor-uwiaa-aaaaa-cuarg-yaqca-acywg-a,1518,ouuxf-7ykor-uwiaa-aaaaa-c4chg-yaqca-aaaxx-a,1518,181644
b5kgj-dikor-uwiaa-aaaaa-cuarg-yaqca-acygk-q,503,ouxb6-oykor-uwiaa-aaaaa-c4chg-yaqca-aaah3-q,503,180629
coh3r-mykor-uwiaa-aaaaa-cuarg-yaqca-acx77-q,97,ovmrq-cykor-uwiaa-aaaaa-c4chg-yaqca-aaabq-q,97,180223
a2jee-uqkor-uwiaa-aaaaa-cuarg-yaqca-acyql-a,1144,ovphl-tykor-uwiaa-aaaaa-c4chg-yaqca-aaar4-a,1144,181270
xdutr-nqkor-uwiaa-aaaaa-cuarg-yaqca-acyhv-q,589,ow3rm-2qkor-uwiaa-aaaaa-c4chg-yaqca-aaajg-q,589,180715
xdxfk-4qkor-uwiaa-aaaaa-cuarg-yaqca-acyxz-a,1620,owyhx-lqkor-uwiaa-aaaaa-c4chg-yaqca-aaazk-a,1620,181746
stpkq-xakor-uwiaa-aaaaa-cuarg-yaqca-acyn4-q,987,oxabc-wqkor-uwiaa-aaaaa-c4chg-yaqca-aaapn-q,987,181113
s4pu2-yakor-uwiaa-aaaaa-cuarg-yaqca-acyjw-q,719,oya7i-zqkor-uwiaa-aaaaa-c4chg-yaqca-aaalh-q,719,180845
q7cto-oqkor-uwiaa-aaaaa-cuarg-yaqca-acyl3-q,857,oz3pg-vqkor-uwiaa-aaaaa-c4chg-yaqca-aaanm-q,857,180983
5fad7-pakor-uwiaa-aaaaa-cuarg-yaqca-acybg-a,174,p2bmo-kqkor-uwiaa-aaaaa-c4chg-yaqca-aaacx-a,174,180300
5fdve-6akor-uwiaa-aaaaa-cuarg-yaqca-acyrk-q,1207,p2c2v-3qkor-uwiaa-aaaaa-c4chg-yaqca-aaas3-q,1207,181333
7gnel-zqkor-uwiaa-aaaaa-cuarg-yaqca-acydl-a,312,p324a-gqkor-uwiaa-aaaaa-c4chg-yaqca-aaae4-a,312,180438
vgmfs-hqkor-uwiaa-aaaaa-cuarg-yaqca-acys7-q,1313,p3zk3-xqkor-uwiaa-aaaaa-c4chg-yaqca-aaauq-q,1313,181439
vbbsq-gakor-uwiaa-aaaaa-cuarg-yaqca-acyt7-a,1376,p4u5z-wakor-uwiaa-aaaaa-c4chg-yaqca-aaavq-a,1376,181502
btrin-aikor-uwiaa-aaaaa-cuarg-yaqca-acyel-q,377,p4xlc-hakor-uwiaa-aaaaa-c4chg-yaqca-aaaf4-q,377,180503
aur43-gqkor-uwiaa-aaaaa-cuarg-yaqca-acycg-q,239,p5m3m-lakor-uwiaa-aaaaa-c4chg-yaqca-aaadx-q,239,180365
auska-xqkor-uwiaa-aaaaa-cuarg-yaqca-acysk-a,1270,p5pnx-2akor-uwiaa-aaaaa-c4chg-yaqca-aaat3-a,1270,181396
t2uqc-sykor-uwiaa-aaaaa-cuarg-yaqca-acyjq-q,707,p633q-tikor-uwiaa-aaaaa-c4chg-yaqca-aaalb-q,707,180833
qcupg-iykor-uwiaa-aaaaa-cuarg-yaqca-acylz-q,853,p7al6-7ikor-uwiaa-aaaaa-c4chg-yaqca-aaank-q,853,180979
ajhat-aykor-uwiaa-aaaaa-cuarg-yaqca-acyce-q,235,pa2he-nikor-uwiaa-aaaaa-c4chg-yaqca-aaadv-q,235,180361
ajewi-rykor-uwiaa-aaaaa-cuarg-yaqca-acysi-a,1266,pazr7-4ikor-uwiaa-aaaaa-c4chg-yaqca-aaatz-a,1266,181392
avkmv-kqkor-uwiaa-aaaaa-cuarg-yaqca-acyen-q,381,pbbxk-bikor-uwiaa-aaaaa-c4chg-yaqca-aaaf6-q,381,180507
avj2o-3qkor-uwiaa-aaaaa-cuarg-yaqca-acyub-a,1380,pbcbr-qikor-uwiaa-aaaaa-c4chg-yaqca-aaavs-a,1380,181506
ssu26-3akor-uwiaa-aaaaa-cuarg-yaqca-acylx-q,849,pcwxw-zakor-uwiaa-aaaaa-c4chg-yaqca-aaani-q,849,180975
thcmk-uqkor-uwiaa-aaaaa-cuarg-yaqca-acyjs-q,711,pdnhy-vakor-uwiaa-aaaaa-c4chg-yaqca-aaald-q,711,180837
tap3i-vakor-uwiaa-aaaaa-cuarg-yaqca-acyis-a,646,peaq2-uqkor-uwiaa-aaaaa-c4chg-yaqca-aaakd-a,646,180772
tamnt-eakor-uwiaa-aaaaa-cuarg-yaqca-acyy6-q,1695,pedgb-fqkor-uwiaa-aaaaa-c4chg-yaqca-aaa2p-q,1695,181821
svzn4-2qkor-uwiaa-aaaaa-cuarg-yaqca-acykx-a,784,pf3au-yqkor-uwiaa-aaaaa-c4chg-yaqca-aaami-a,784,180910
6awat-tikor-uwiaa-aaaaa-cuarg-yaqca-acydn-a,316,pgmai-aykor-uwiaa-aaaaa-c4chg-yaqca-aaae6-a,316,180442
6avwi-cikor-uwiaa-aaaaa-cuarg-yaqca-acytb-q,1317,pgpwt-rykor-uwiaa-aaaaa-c4chg-yaqca-aaaus-q,1317,181443
5yvjm-yikor-uwiaa-aaaaa-cuarg-yaqca-acyri-q,1203,phug5-5ykor-uwiaa-aaaaa-c4chg-yaqca-aaasz-q,1203,181329
5yw7x-jikor-uwiaa-aaaaa-cuarg-yaqca-acybe-a,170,phxqg-mykor-uwiaa-aaaaa-c4chg-yaqca-aaacv-a,170,180296
5xvxg-xikor-uwiaa-aaaaa-cuarg-yaqca-acyvc-q,1447,piuyx-sykor-uwiaa-aaaaa-c4chg-yaqca-aaawt-q,1447,181573
5xwb5-gikor-uwiaa-aaaaa-cuarg-yaqca-acyfo-a,446,pixom-dykor-uwiaa-aaaaa-c4chg-yaqca-aaag7-a,446,180572
jsfdb-oykor-uwiaa-aaaaa-cuarg-yaqca-acx7d-a,40,pjm6c-pykor-uwiaa-aaaaa-c4chg-yaqca-aaaau-a,40,180166
w3ol5-zikor-uwiaa-aaaaa-cuarg-yaqca-acyph-q,1073,pjpiz-6ykor-uwiaa-aaaaa-c4chg-yaqca-aaaqy-q,1073,181199
w7u4d-aqkor-uwiaa-aaaaa-cuarg-yaqca-acygr-a,516,pk366-xqkor-uwiaa-aaaaa-c4chg-yaqca-aaaic-a,516,180642
w7xky-rqkor-uwiaa-aaaaa-cuarg-yaqca-acyw5-q,1565,pkyif-gqkor-uwiaa-aaaaa-c4chg-yaqca-aaayo-q,1565,181691
tppfc-2akor-uwiaa-aaaaa-cuarg-yaqca-acymy-a,914,plaoq-3qkor-uwiaa-aaaaa-c4chg-yaqca-aaaoj-a,914,181040
ticsa-3qkor-uwiaa-aaaaa-cuarg-yaqca-acyny-q,979,pmnzs-2akor-uwiaa-aaaaa-c4chg-yaqca-aaapj-q,979,181105
wy252-qakor-uwiaa-aaaaa-cuarg-yaqca-acyx5-a,1628,pnv7h-hakor-uwiaa-aaaaa-c4chg-yaqca-aaazo-a,1628,181754
wyzlb-bakor-uwiaa-aaaaa-cuarg-yaqca-acyhr-q,581,pnwj4-wakor-uwiaa-aaaaa-c4chg-yaqca-aaajc-q,581,180707
bbhkp-jakor-uwiaa-aaaaa-cuarg-yaqca-acyad-q,105,pobja-oikor-uwiaa-aaaaa-c4chg-yaqca-aaabu-q,105,180231
cx7nu-bakor-uwiaa-aaaaa-cuarg-yaqca-acyqh-a,1136,poc73-7ikor-uwiaa-aaaaa-c4chg-yaqca-aaary-a,1136,181262
agh6z-pykor-uwiaa-aaaaa-cuarg-yaqca-acygo-q,511,pp2zo-cikor-uwiaa-aaaaa-c4chg-yaqca-aaah7-q,511,180637
ageic-6ykor-uwiaa-aaaaa-cuarg-yaqca-acywc-a,1510,ppzpv-tikor-uwiaa-aaaaa-c4chg-yaqca-aaaxt-a,1510,181636
tfo4y-aykor-uwiaa-aaaaa-cuarg-yaqca-acyhp-q,577,pqavu-qikor-uwiaa-aaaaa-c4chg-yaqca-aaaja-q,577,180703
x6bzc-2ykor-uwiaa-aaaaa-cuarg-yaqca-acyx3-a,1624,pqddp-bikor-uwiaa-aaaaa-c4chg-yaqca-aaazm-a,1624,181750
tvuoi-5ykor-uwiaa-aaaaa-cuarg-yaqca-acyn2-q,983,pr3f2-4ikor-uwiaa-aaaaa-c4chg-yaqca-aaapl-q,983,181109
a3rcr-jqkor-uwiaa-aaaaa-cuarg-yaqca-acygm-q,507,psmfg-eakor-uwiaa-aaaaa-c4chg-yaqca-aaah5-q,507,180633
a3suk-yqkor-uwiaa-aaaaa-cuarg-yaqca-acywa-a,1506,pspt5-vakor-uwiaa-aaaaa-c4chg-yaqca-aaaxr-a,1506,181632
ah7ym-sykor-uwiaa-aaaaa-cuarg-yaqca-acyqj-a,1140,ptudt-zakor-uwiaa-aaaaa-c4chg-yaqca-aaar2-a,1140,181266
ah4ox-dykor-uwiaa-aaaaa-cuarg-yaqca-acyaf-q,109,ptxvi-iakor-uwiaa-aaaaa-c4chg-yaqca-aaabw-q,109,180235
iu6hz-eakor-uwiaa-aaaaa-cuarg-yaqca-acx7f-a,44,pu2ck-jqkor-uwiaa-aaaaa-c4chg-yaqca-aaaaw-a,44,180170
ulo6f-kqkor-uwiaa-aaaaa-cuarg-yaqca-acypj-q,1077,puzur-yqkor-uwiaa-aaaaa-c4chg-yaqca-aaaq2-q,1077,181203
5ka5v-aakor-uwiaa-aaaaa-cuarg-yaqca-acyfm-a,442,pvbse-fqkor-uwiaa-aaaaa-c4chg-yaqca-aaag5-a,442,180568
5kdlo-rakor-uwiaa-aaaaa-cuarg-yaqca-acyva-q,1443,pvce7-uqkor-uwiaa-aaaaa-c4chg-yaqca-aaawr-q,1443,181569
tszzk-4ikor-uwiaa-aaaaa-cuarg-yaqca-acym2-a,918,pwwsy-5ykor-uwiaa-aaaaa-c4chg-yaqca-aaaol-a,918,181044
tcdl2-bikor-uwiaa-aaaaa-cuarg-yaqca-acygp-a,512,pxncw-rykor-uwiaa-aaaaa-c4chg-yaqca-aaaia-a,512,180638
xzmoa-3ikor-uwiaa-aaaaa-cuarg-yaqca-acyw3-q,1561,pxoun-aykor-uwiaa-aaaaa-c4chg-yaqca-aaaym-q,1561,181687
qfzye-jikor-uwiaa-aaaaa-cuarg-yaqca-acykz-a,788,pyn44-6ykor-uwiaa-aaaaa-c4chg-yaqca-aaamk-a,788,180914
t52r3-cikor-uwiaa-aaaaa-cuarg-yaqca-acyy4-q,1691,pzv2j-dykor-uwiaa-aaaaa-c4chg-yaqca-aaa2n-q,1691,181817
t5zha-tikor-uwiaa-aaaaa-cuarg-yaqca-acyiq-a,642,pzwms-sykor-uwiaa-aaaaa-c4chg-yaqca-aaakb-a,642,180768
7od3y-gakor-uwiaa-aaaaa-cuarg-yaqca-acywn-a,1532,q2iah-nykor-uwiaa-aaaaa-c4chg-yaqca-aaax6-a,1532,181658
7oand-xakor-uwiaa-aaaaa-cuarg-yaqca-acygb-q,485,q2lw4-4ykor-uwiaa-aaaaa-c4chg-yaqca-aaahs-q,485,180611
7snbf-5ikor-uwiaa-aaaaa-cuarg-yaqca-acyai-q,115,q3qgs-qykor-uwiaa-aaaaa-c4chg-yaqca-aaabz-q,115,180241
